instrument_id,trade_date,open_price,close_price,high_price,low_price,settle_price,volume,amount,pre_close_price,return_rate,data_source
000905.SH,2019-11-01,4464.92,4436.83,4482.32,4430.47,0.0,67396571.49,65776498.06,4320.18,0.03,WIND
600030.SH,2019-11-01,24.67,24.33,24.82,24.33,0.0,914868.34,1957609.57,23.22,0.05,WIND
AU9999.SGE,2019-11-01,291.27,283.92,292.57,282.55,284.26,11237.93,3843490208.73,-5678.46,-0.01,WIND
RB2001.SHF,2019-11-01,2610.27,2610.27,2644.31,2589.85,2619.35,915637.79,3170953.0,2491.67,0.05,WIND
RB2002.SHF,2019-11-01,4148.87,4183.63,4220.88,4148.87,4196.05,265.67,898.14,4396.88,-0.05,WIND
RB2003.SHF,2019-11-01,3807.61,3798.57,3832.48,3798.57,3817.78,65.55,221.45,3769.17,0.01,WIND
RB2004.SHF,2019-11-01,3146.11,3151.66,3160.91,3141.49,3148.89,18.5,62.98,3047.14,0.03,WIND
RB2005.SHF,2019-11-01,3240.22,3241.19,3273.9,3220.98,3250.81,138259.84,467279.53,3130.37,0.04,WIND
RB2007.SHF,2019-11-01,3991.16,4001.91,4035.36,3968.46,4012.66,210.25,706.28,3895.94,0.03,WIND
RB2009.SHF,2019-11-01,2709.74,2717.04,2744.62,2701.63,2730.83,123.28,415.15,2611.28,0.04,WIND
000905.SH,2019-11-04,4255.52,4228.74,4272.1,4222.68,0.0,64235672.29,62691580.3,4436.83,-0.05,WIND
600030.SH,2019-11-04,24.87,24.52,25.02,24.52,0.0,922095.8,1973074.69,24.33,0.01,WIND
AU9999.SGE,2019-11-04,293.69,286.28,294.99,284.9,286.61,11331.21,3875391177.47,156.44,0.01,WIND
RB2001.SHF,2019-11-04,2624.89,2624.89,2659.12,2604.35,2634.02,920765.36,3188710.34,2610.27,0.01,WIND
RB2002.SHF,2019-11-04,4193.27,4228.4,4266.04,4193.27,4240.95,268.51,907.75,4183.63,0.01,WIND
RB2003.SHF,2019-11-04,3930.6,3921.26,3956.27,3921.26,3941.1,67.67,228.6,3798.57,0.03,WIND
RB2004.SHF,2019-11-04,3010.83,3016.14,3024.99,3006.41,3013.49,17.7,60.28,3151.66,-0.04,WIND
RB2005.SHF,2019-11-04,3378.91,3379.91,3414.02,3358.84,3389.94,144177.36,487279.09,3241.19,0.04,WIND
RB2007.SHF,2019-11-04,3875.81,3886.25,3918.73,3853.77,3896.69,204.17,685.86,4001.91,-0.03,WIND
RB2009.SHF,2019-11-04,2771.79,2779.26,2807.47,2763.5,2793.36,126.1,424.65,2717.04,0.02,WIND
000905.SH,2019-11-05,4210.84,4184.34,4227.24,4178.34,0.0,63561197.73,62033318.7,4228.74,-0.01,WIND
600030.SH,2019-11-05,24.31,23.97,24.45,23.97,0.0,901348.65,1928680.5,24.52,-0.02,WIND
AU9999.SGE,2019-11-05,284.29,277.12,285.55,275.78,277.44,10968.61,3751378659.79,-125.96,-0.03,WIND
RB2001.SHF,2019-11-05,2706.26,2706.26,2741.55,2685.09,2715.67,949309.09,3287560.36,2624.89,0.03,WIND
RB2002.SHF,2019-11-05,4402.93,4439.82,4479.34,4402.93,4452.99,281.94,953.14,4228.4,0.05,WIND
RB2003.SHF,2019-11-05,4002.53,3993.02,4028.67,3993.02,4013.22,68.91,232.78,3921.26,0.02,WIND
RB2004.SHF,2019-11-05,3057.2,3062.59,3071.58,3052.7,3059.89,17.97,61.2,3016.14,0.02,WIND
RB2005.SHF,2019-11-05,3250.17,3251.14,3283.94,3230.87,3260.79,138684.2,468713.76,3379.91,-0.04,WIND
RB2007.SHF,2019-11-05,3769.61,3779.77,3811.36,3748.18,3789.92,198.58,667.07,3886.25,-0.03,WIND
RB2009.SHF,2019-11-05,2831.66,2839.29,2868.11,2823.19,2853.7,128.83,433.83,2779.26,0.02,WIND
000905.SH,2019-11-06,4339.27,4311.96,4356.17,4305.78,0.0,65499814.26,63925334.92,4184.34,0.03,WIND
600030.SH,2019-11-06,24.8,24.46,24.95,24.46,0.0,919736.16,1968025.59,23.97,0.02,WIND
AU9999.SGE,2019-11-06,272.21,265.34,273.42,264.06,265.65,10502.44,3591945066.75,-81.64,-0.04,WIND
RB2003.SHF,2019-11-06,3844.03,3834.9,3869.13,3834.9,3854.3,66.18,223.56,3993.02,-0.04,WIND
RB2004.SHF,2019-11-06,2965.79,2971.02,2979.74,2961.43,2968.4,17.44,59.37,3062.59,-0.03,WIND
RB2005.SHF,2019-11-06,3100.99,3101.91,3133.21,3082.57,3111.12,132318.6,447199.8,3251.14,-0.05,WIND
RB2007.SHF,2019-11-06,3805.42,3815.68,3847.57,3783.78,3825.93,200.47,673.41,3779.77,0.01,WIND
RB2001.SHF,2019-11-06,2657.01,2657.01,2691.65,2636.22,2666.25,932031.66,3227726.76,2706.26,-0.02,WIND
RB2002.SHF,2019-11-06,4467.21,4504.64,4544.74,4467.21,4518.01,286.05,967.05,4439.82,0.01,WIND
RB2009.SHF,2019-11-06,2740.48,2747.87,2775.76,2732.28,2761.81,124.68,419.86,2839.29,-0.03,WIND
000905.SH,2019-11-07,4242.07,4215.37,4258.59,4209.33,0.0,64032618.42,62493407.42,4311.96,-0.02,WIND
600030.SH,2019-11-07,23.73,23.4,23.87,23.4,0.0,880003.56,1883006.88,24.46,-0.04,WIND
AU9999.SGE,2019-11-07,282.01,274.89,283.26,273.57,275.21,10880.53,3721255089.15,59.76,0.04,WIND
RB2003.SHF,2019-11-07,3899.0,3889.74,3924.46,3889.74,3909.41,67.12,226.76,3834.9,0.01,WIND
RB2004.SHF,2019-11-07,2968.75,2973.99,2982.72,2964.39,2971.37,17.45,59.43,2971.02,0.0,WIND
RB2005.SHF,2019-11-07,3147.19,3148.13,3179.9,3128.5,3157.47,134290.15,453863.07,3101.91,0.01,WIND
RB2007.SHF,2019-11-07,3698.87,3708.84,3739.84,3677.84,3718.8,194.85,654.55,3815.68,-0.03,WIND
RB2001.SHF,2019-11-07,2589.52,2589.52,2623.29,2569.26,2598.52,908358.06,3145742.5,2657.01,-0.03,WIND
RB2002.SHF,2019-11-07,4643.67,4682.57,4724.26,4643.67,4696.47,297.35,1005.25,4504.64,0.04,WIND
RB2009.SHF,2019-11-07,2828.18,2835.8,2864.58,2819.71,2850.19,128.67,433.29,2747.87,0.03,WIND
000905.SH,2019-11-08,4106.32,4080.48,4122.32,4074.63,0.0,61983574.63,60493618.38,4215.37,-0.03,WIND
600030.SH,2019-11-08,24.31,23.97,24.45,23.97,0.0,901387.64,1928763.95,23.4,0.02,WIND
AU9999.SGE,2019-11-08,272.84,265.96,274.06,264.68,266.27,10526.91,3600314298.75,-118.2,-0.03,WIND
RB2003.SHF,2019-11-08,3798.01,3788.99,3822.82,3788.99,3808.16,65.39,220.89,3889.74,-0.03,WIND
RB2004.SHF,2019-11-08,2991.61,2996.89,3005.68,2987.22,2994.25,17.59,59.89,2973.99,0.01,WIND
RB2005.SHF,2019-11-08,2997.39,2998.28,3028.53,2979.59,3007.18,127897.94,432259.19,3148.13,-0.05,WIND
RB2007.SHF,2019-11-08,3542.78,3552.32,3582.02,3522.63,3561.87,186.63,626.93,3708.84,-0.04,WIND
RB2001.SHF,2019-11-08,2702.16,2702.16,2737.4,2681.02,2711.56,947871.63,3282582.3,2589.52,0.04,WIND
RB2002.SHF,2019-11-08,4541.97,4580.03,4620.8,4541.97,4593.62,290.84,983.24,4682.57,-0.02,WIND
RB2009.SHF,2019-11-08,2813.19,2820.77,2849.4,2804.77,2835.08,127.99,431.0,2835.8,-0.01,WIND
000905.SH,2019-11-13,3963.01,3938.07,3978.45,3932.43,0.0,59820347.87,58382391.1,4080.48,-0.03,WIND
600030.SH,2019-11-13,25.12,24.77,25.28,24.77,0.0,931674.27,1993570.42,23.97,0.03,WIND
AU9999.SGE,2019-11-13,278.76,271.73,280.0,270.42,272.05,10755.35,3678441119.04,85.72,0.02,WIND
RB2001.SHF,2019-11-13,2719.73,2719.73,2755.19,2698.45,2729.19,954032.8,3303919.09,2702.16,0.01,WIND
RB2002.SHF,2019-11-13,4548.79,4586.9,4627.73,4548.79,4600.51,291.27,984.71,4580.03,0.0,WIND
RB2003.SHF,2019-11-13,3737.25,3728.37,3761.65,3728.37,3747.23,64.34,217.35,3788.99,-0.02,WIND
RB2004.SHF,2019-11-13,2877.03,2882.11,2890.56,2872.8,2879.57,16.91,57.6,2996.89,-0.04,WIND
RB2005.SHF,2019-11-13,2971.31,2972.19,3002.19,2953.66,2981.01,126785.22,428498.53,2998.28,-0.01,WIND
RB2007.SHF,2019-11-13,3436.14,3445.4,3474.2,3416.6,3454.66,181.01,608.06,3552.32,-0.03,WIND
RB2009.SHF,2019-11-13,2951.32,2959.27,2989.3,2942.48,2974.29,134.27,452.16,2820.77,0.05,WIND
000905.SH,2019-11-14,4149.67,4123.55,4165.83,4117.65,0.0,62637886.26,61132201.72,3938.07,0.05,WIND
600030.SH,2019-11-14,26.07,25.7,26.22,25.7,0.0,966612.05,2068329.31,24.77,0.04,WIND
AU9999.SGE,2019-11-14,289.41,282.11,290.7,280.75,282.44,11166.2,3818957569.78,58.53,0.04,WIND
RB2003.SHF,2019-11-14,3715.2,3706.37,3739.46,3706.37,3725.12,63.96,216.07,3728.37,-0.01,WIND
RB2004.SHF,2019-11-14,2883.94,2889.02,2897.5,2879.7,2886.48,16.95,57.73,2882.11,0.0,WIND
RB2005.SHF,2019-11-14,2824.23,2825.07,2853.58,2807.46,2833.45,120509.35,407287.86,2972.19,-0.05,WIND
RB2007.SHF,2019-11-14,3361.58,3370.63,3398.81,3342.46,3379.69,177.08,594.87,3445.4,-0.02,WIND
RB2001.SHF,2019-11-14,2784.19,2784.19,2820.49,2762.4,2793.87,976643.37,3382221.97,2719.73,0.02,WIND
RB2002.SHF,2019-11-14,4748.02,4787.8,4830.42,4748.02,4802.01,304.03,1027.84,4586.9,0.04,WIND
RB2009.SHF,2019-11-14,2990.57,2998.63,3029.06,2981.62,3013.84,136.06,458.17,2959.27,0.01,WIND
000905.SH,2019-11-19,3961.27,3936.34,3976.7,3930.71,0.0,59794126.22,58356799.77,4123.55,-0.05,WIND
600030.SH,2019-11-19,25.43,25.07,25.58,25.07,0.0,942930.06,2017655.24,25.7,-0.02,WIND
AU9999.SGE,2019-11-19,297.22,289.73,298.55,288.33,290.07,11467.69,3922069424.17,78.3,0.03,WIND
RB2001.SHF,2019-11-19,2852.96,2852.96,2890.16,2830.63,2862.88,1000766.47,3465762.85,2784.19,0.02,WIND
RB2002.SHF,2019-11-19,4651.64,4690.61,4732.37,4651.64,4704.53,297.86,1006.98,4787.8,-0.02,WIND
RB2003.SHF,2019-11-19,3763.12,3754.19,3787.7,3754.19,3773.17,64.78,218.86,3706.37,0.01,WIND
RB2004.SHF,2019-11-19,2813.57,2818.53,2826.8,2809.43,2816.05,16.54,56.33,2889.02,-0.02,WIND
RB2005.SHF,2019-11-19,2949.06,2949.94,2979.71,2931.55,2958.69,125835.87,425289.98,2825.07,0.04,WIND
RB2007.SHF,2019-11-19,3313.17,3322.1,3349.86,3294.33,3331.02,174.53,586.3,3370.63,-0.01,WIND
RB2009.SHF,2019-11-19,3079.09,3087.39,3118.72,3069.87,3103.05,140.08,471.73,2998.63,0.03,WIND
000905.SH,2019-11-20,3810.35,3786.37,3825.19,3780.95,0.0,57515970.01,56133405.69,3936.34,-0.04,WIND
600030.SH,2019-11-20,24.51,24.16,24.66,24.16,0.0,908795.99,1944616.12,25.07,-0.04,WIND
AU9999.SGE,2019-11-20,298.5,290.97,299.83,289.57,291.31,11517.0,3938934322.69,203.48,0.0,WIND
RB2003.SHF,2019-11-20,3775.16,3766.2,3799.82,3766.2,3785.25,64.99,219.56,3754.19,0.0,WIND
RB2004.SHF,2019-11-20,2848.18,2853.2,2861.57,2843.99,2850.69,16.74,57.02,2818.53,0.01,WIND
RB2005.SHF,2019-11-20,2852.04,2852.88,2881.67,2835.1,2861.35,121695.87,411297.94,2949.94,-0.03,WIND
RB2007.SHF,2019-11-20,3467.9,3477.24,3506.3,3448.18,3486.58,182.68,613.68,3322.1,0.05,WIND
RB2001.SHF,2019-11-20,2785.91,2785.91,2822.24,2764.11,2795.6,977248.45,3384317.43,2852.96,-0.02,WIND
RB2002.SHF,2019-11-20,4864.68,4905.44,4949.11,4864.68,4920.0,311.5,1053.1,4690.61,0.05,WIND
RB2009.SHF,2019-11-20,3161.92,3170.44,3202.61,3152.45,3186.53,143.85,484.42,3087.39,0.03,WIND
000905.SH,2019-11-21,3691.85,3668.61,3706.23,3663.36,0.0,55727223.35,54387656.78,3786.37,-0.03,WIND
600030.SH,2019-11-21,25.68,25.32,25.84,25.32,0.0,952418.2,2037957.69,24.16,0.05,WIND
AU9999.SGE,2019-11-21,307.01,299.27,308.38,297.82,299.62,11845.23,4051193950.89,77.73,0.03,WIND
RB2003.SHF,2019-11-21,3830.66,3821.56,3855.67,3821.56,3840.89,65.95,222.79,3766.2,0.01,WIND
RB2004.SHF,2019-11-21,2782.38,2787.29,2795.47,2778.29,2784.84,16.36,55.7,2853.2,-0.02,WIND
RB2005.SHF,2019-11-21,2747.94,2748.75,2776.49,2731.62,2756.91,117253.97,396285.57,2852.88,-0.04,WIND
RB2007.SHF,2019-11-21,3399.23,3408.39,3436.88,3379.9,3417.55,179.07,601.53,3477.24,-0.02,WIND
RB2001.SHF,2019-11-21,2690.35,2690.35,2725.44,2669.31,2699.71,943728.83,3268235.34,2785.91,-0.03,WIND
RB2002.SHF,2019-11-21,4773.71,4813.71,4856.56,4773.71,4827.99,305.68,1033.4,4905.44,-0.02,WIND
RB2009.SHF,2019-11-21,3307.37,3316.28,3349.93,3297.47,3333.11,150.47,506.71,3170.44,0.05,WIND
000905.SH,2019-11-22,3870.9,3846.54,3885.98,3841.03,0.0,58429993.68,57025458.13,3668.61,0.05,WIND
600030.SH,2019-11-22,25.69,25.33,25.85,25.33,0.0,952703.92,2038569.08,25.32,0.0,WIND
RB2001.SHF,2019-11-22,2661.57,2661.57,2696.27,2640.74,2670.82,933630.93,3233265.22,2690.35,-0.01,WIND
RB2002.SHF,2019-11-22,4804.74,4845.0,4888.13,4804.74,4859.37,307.66,1040.12,4813.71,0.01,WIND
RB2003.SHF,2019-11-22,4003.42,3993.91,4029.56,3993.91,4014.12,68.92,232.83,3821.56,0.05,WIND
RB2004.SHF,2019-11-22,2882.55,2887.63,2896.11,2878.31,2885.09,16.95,57.71,2787.29,0.04,WIND
RB2005.SHF,2019-11-22,2721.56,2722.36,2749.84,2705.39,2730.44,116128.33,392481.22,2748.75,-0.01,WIND
RB2007.SHF,2019-11-22,3269.72,3278.53,3305.93,3251.13,3287.34,172.24,578.61,3408.39,-0.04,WIND
RB2009.SHF,2019-11-22,3450.58,3459.87,3494.99,3440.25,3477.43,156.99,528.65,3316.28,0.04,WIND
000905.SH,2020-08-26,4262.84,4236.01,4279.44,4229.94,0.0,64346161.33,62799413.42,4275.78,-0.01,WIND
600030.SH,2020-08-26,11.65,11.49,11.72,11.49,0.0,432165.15,924734.85,11.22,0.02,WIND
AU9999.SGE,2020-08-26,288.89,281.6,290.18,280.24,281.93,11146.09,3812079052.33,51.48,0.04,WIND
RB2002.SHF,2020-08-26,4877.57,4918.44,4962.22,4877.57,4933.03,312.33,1055.89,5120.17,-0.04,WIND
RB2003.SHF,2020-08-26,6901.46,6885.07,6946.52,6885.07,6919.89,118.81,401.38,7073.94,-0.03,WIND
RB2004.SHF,2020-08-26,5940.24,5950.71,5968.17,5931.5,5945.47,34.92,118.92,5876.09,0.01,WIND
RB2001.SHF,2020-08-26,4846.17,4846.17,4909.37,4808.26,4863.03,1699952.68,5887120.57,5001.73,-0.03,WIND
RB2005.SHF,2020-08-26,2196.82,2197.48,2219.65,2183.78,2204.0,93738.04,316808.32,2226.64,-0.01,WIND
RB2007.SHF,2020-08-26,3579.68,3589.32,3619.32,3559.32,3598.96,188.57,633.46,3570.4,0.01,WIND
RB2009.SHF,2020-08-26,3637.52,3647.32,3684.34,3626.63,3665.83,165.49,557.29,3792.58,-0.04,WIND
000905.SH,2020-08-27,4174.17,4147.9,4190.43,4141.96,0.0,63007761.18,61493185.62,4236.01,-0.02,WIND
600030.SH,2020-08-27,12.15,11.98,12.23,11.98,0.0,450661.82,964313.5,11.49,0.04,WIND
AU9999.SGE,2020-08-27,280.4,273.32,281.64,272.0,273.64,10818.39,3700003928.19,-140.89,-0.03,WIND
RB2005.SHF,2020-08-27,2192.87,2193.52,2215.66,2179.85,2200.03,93569.31,316238.06,2197.48,-0.0,WIND
RB2007.SHF,2020-08-27,3597.94,3607.63,3637.78,3577.47,3617.32,189.54,636.69,3589.32,0.01,WIND
RB2002.SHF,2020-08-27,4783.92,4824.0,4866.95,4783.92,4838.32,306.33,1035.62,4918.44,-0.02,WIND
RB2003.SHF,2020-08-27,6914.57,6898.15,6959.72,6898.15,6933.04,119.04,402.14,6885.07,0.0,WIND
RB2004.SHF,2020-08-27,5656.29,5666.27,5682.89,5647.98,5661.28,33.25,113.24,5950.71,-0.05,WIND
RB2001.SHF,2020-08-27,4803.53,4803.53,4866.16,4765.95,4820.23,1684993.09,5835313.91,4846.17,-0.01,WIND
RB2009.SHF,2020-08-27,3458.55,3467.87,3503.07,3448.2,3485.47,157.35,529.87,3647.32,-0.05,WIND
